kind,task,machine_selectable,process_time
2,2,"(22, 0, 2, 5, 23, 6, 14, 11, 12)","(15, 10, 18, 19, 18, 19, 17, 17, 14)"
2,3,"(20, 18, 19)","(17, 15, 19)"
2,4,"(12, 21, 18)","(14, 20, 14)"
2,5,"(2, 11, 17, 7, 5, 12, 13, 23, 10, 24, 21, 15, 6, 19, 4, 20, 14, 9, 0, 8, 16)","(20, 13, 14, 18, 15, 12, 19, 15, 13, 17, 17, 14, 10, 13, 17, 16, 17, 16, 18, 17, 14)"
2,6,"(22, 6, 0, 5, 12, 21, 18, 17, 2, 20, 10, 9, 14, 8, 16, 19, 3, 7)","(10, 14, 12, 10, 17, 16, 17, 15, 11, 14, 19, 17, 15, 13, 14, 11, 11, 15)"
2,7,"(23, 16, 24, 15, 11, 9, 4, 5, 0, 1, 18, 17, 19, 3, 21, 22, 13, 6, 2, 10, 8, 20, 14, 7, 12)","(17, 13, 20, 13, 10, 19, 19, 10, 10, 20, 10, 19, 14, 10, 16, 15, 16, 15, 18, 12, 13, 14, 14, 15, 13)"
2,8,"(4, 12, 23, 21, 19, 11, 9)","(18, 15, 20, 20, 16, 15, 13)"
3,0,"(24, 2, 5, 18, 0, 19, 14, 23, 3, 17, 10, 21, 20, 1, 9, 11, 6, 15, 22, 4)","(15, 12, 13, 20, 12, 16, 16, 10, 20, 20, 20, 10, 10, 14, 17, 10, 19, 11, 11, 10)"
3,1,"(11, 14, 6, 21, 2, 24, 1, 0, 7, 8, 4, 20, 5, 19, 13, 3, 9, 15, 23, 17, 10, 12)","(13, 14, 19, 20, 15, 16, 11, 11, 19, 19, 18, 19, 19, 16, 15, 11, 11, 18, 11, 20, 15, 18)"
3,2,"(9,)","(13,)"
3,3,"(6, 11, 5, 19, 0, 17, 3, 23, 8, 9, 7, 14, 16, 2, 20, 13, 24, 15, 18, 1)","(17, 14, 16, 16, 11, 14, 14, 17, 17, 16, 11, 18, 20, 20, 16, 18, 17, 20, 10, 14)"
3,4,"(20, 21, 22, 24, 19, 5, 11, 9)","(17, 19, 16, 16, 20, 20, 16, 18)"
3,5,"(10, 1, 15, 5, 16, 0, 11, 21, 23, 6)","(12, 19, 10, 15, 12, 15, 16, 15, 19, 19)"
4,0,"(18, 17, 12, 1, 10)","(15, 10, 18, 20, 19)"
4,1,"(10, 8, 19, 21, 17, 23, 22, 1, 16)","(11, 14, 12, 13, 13, 10, 12, 19, 12)"
4,2,"(7, 16, 17, 1, 3, 12, 6, 0, 14, 22, 4, 15, 21, 18, 23, 13, 10, 11, 2, 20, 8)","(17, 16, 14, 10, 15, 14, 17, 20, 13, 19, 18, 16, 12, 12, 11, 14, 10, 15, 11, 13, 11)"
4,3,"(24, 16, 7, 3, 10, 15, 22, 13, 0, 11, 9, 4, 18, 17, 23, 8, 21, 20, 1, 12, 2)","(18, 16, 16, 10, 14, 17, 14, 17, 13, 13, 18, 19, 11, 14, 17, 18, 15, 12, 14, 17, 14)"
4,4,"(15, 13, 16, 3, 19)","(14, 12, 10, 13, 15)"
5,0,"(0, 4, 19, 10, 7, 11, 18, 9, 1, 17)","(19, 14, 14, 11, 10, 20, 12, 13, 18, 17)"
5,1,"(14,)","(20,)"
5,2,"(19, 11, 23, 5, 20, 7, 10, 15, 21, 13, 14, 8, 3)","(13, 15, 11, 18, 20, 16, 16, 14, 17, 17, 14, 11, 13)"
5,3,"(19, 2, 14, 6, 8, 23, 3, 7, 21, 24, 10, 17, 5, 20)","(11, 13, 15, 11, 18, 20, 13, 10, 12, 15, 18, 15, 13, 14)"
5,4,"(13, 1, 19, 6, 5, 8, 24, 16, 10, 18, 9, 4, 20, 7, 3, 0, 12, 23, 22, 14, 2, 21)","(16, 15, 18, 11, 15, 13, 19, 18, 18, 15, 20, 12, 11, 17, 18, 19, 15, 15, 19, 19, 10, 19)"
5,5,"(20, 18, 7, 15, 17, 13)","(18, 14, 20, 11, 12, 18)"
5,6,"(24, 12, 1, 13, 15, 8, 3, 23, 18, 11, 22, 19, 6, 0, 2, 5, 14)","(16, 15, 15, 18, 11, 16, 17, 15, 19, 12, 13, 18, 13, 11, 19, 13, 14)"
5,7,"(24, 1, 4, 16, 11, 20, 13, 21, 6, 9, 15, 5, 23, 19, 12, 7, 3, 8, 2, 17, 10, 0, 14, 18)","(18, 19, 11, 18, 10, 10, 13, 18, 11, 14, 16, 13, 14, 12, 19, 12, 14, 12, 11, 19, 15, 19, 17, 13)"
5,8,"(13, 11, 21, 10, 18, 24, 23)","(10, 19, 11, 12, 11, 18, 15)"
5,9,"(23, 19, 20, 4, 1, 9, 5, 10, 8)","(12, 17, 13, 14, 11, 11, 14, 16, 11)"
6,0,"(22, 6, 15, 21, 13, 16, 12, 2, 10, 3, 1, 0, 19, 9)","(13, 13, 11, 15, 20, 15, 15, 13, 10, 11, 15, 13, 10, 13)"
6,1,"(23, 17, 19, 2, 20, 24, 7)","(10, 14, 14, 10, 17, 17, 18)"
6,2,"(15, 1, 23, 3, 21, 5, 16)","(11, 20, 11, 10, 19, 16, 15)"
6,3,"(15, 1, 6, 18, 22, 19, 23, 21, 10, 9)","(19, 18, 14, 20, 15, 15, 17, 16, 16, 13)"
6,4,"(5, 8, 20, 9, 10, 4, 12, 24, 18, 22, 0, 2, 23, 7, 17, 14, 6, 13, 3, 16, 15, 11)","(14, 15, 14, 11, 18, 12, 19, 19, 11, 12, 16, 19, 19, 14, 15, 12, 10, 16, 14, 20, 11, 19)"
6,5,"(7, 24, 10, 14, 18, 5, 4, 6, 9, 12, 13, 23, 3, 19, 1, 20, 2)","(11, 10, 16, 11, 16, 20, 16, 19, 11, 10, 10, 18, 20, 12, 12, 20, 14)"
