kind,task,machine_selectable,process_time
2,5,"(14, 7, 32, 20, 38, 36, 28, 1, 0, 15, 16, 39, 35)","(14, 14, 11, 15, 17, 12, 18, 11, 14, 13, 16, 11, 11)"
2,6,"(4, 20)","(16, 18)"
2,7,"(35, 20, 4, 12, 19, 1, 3, 18, 11, 9, 34, 37, 28, 17, 27, 26, 16, 22, 29, 5, 8, 30, 36, 21, 39, 13, 0, 24, 32, 31, 2, 15, 33)","(16, 11, 11, 14, 16, 10, 13, 16, 11, 11, 18, 19, 12, 16, 10, 15, 15, 15, 20, 14, 16, 15, 14, 12, 16, 18, 13, 16, 18, 14, 13, 17, 17)"
2,8,"(33, 19, 17, 32, 37, 8, 14, 11, 36, 28, 12, 9, 4, 13, 21, 25, 7, 23, 38, 15, 34, 30, 3, 20, 24, 22, 10, 5, 1, 18, 35, 29, 2, 39, 26, 0)","(11, 14, 10, 13, 14, 20, 14, 20, 20, 15, 14, 15, 19, 15, 20, 16, 16, 10, 10, 13, 10, 11, 11, 19, 16, 20, 12, 12, 17, 12, 13, 18, 16, 19, 17, 14)"
2,9,"(18, 10, 0, 30, 12, 11, 16, 34, 22, 13)","(20, 12, 11, 20, 17, 13, 16, 18, 13, 18)"
3,0,"(0, 34, 35, 10, 27, 26, 24, 9, 3, 39, 20, 15, 17, 36, 18, 12, 29, 6, 2, 30)","(15, 20, 10, 19, 15, 20, 20, 17, 10, 19, 13, 14, 10, 19, 19, 11, 16, 20, 15, 10)"
3,1,"(23, 4, 35, 25)","(18, 11, 11, 13)"
3,2,"(25, 38, 16, 18, 9, 27, 1, 22, 15, 35, 30, 5, 12)","(16, 14, 10, 13, 14, 18, 20, 14, 18, 14, 13, 17, 17)"
3,3,"(0, 5, 27, 29, 34, 1, 3, 26, 32, 33, 4, 6, 16, 2, 8, 35, 24, 37, 14, 30, 38, 12, 11, 20)","(10, 10, 16, 12, 17, 19, 15, 20, 19, 15, 11, 14, 12, 19, 15, 14, 14, 19, 16, 16, 19, 15, 14, 12)"
3,4,"(31, 23, 36, 29, 0, 18, 6, 39, 20, 14, 32, 33, 22, 35, 9, 10)","(11, 17, 15, 16, 12, 17, 15, 12, 18, 10, 10, 11, 16, 11, 20, 17)"
3,5,"(20, 9, 3, 27, 11, 22, 19, 7, 8, 6, 33, 17)","(13, 14, 14, 17, 19, 20, 14, 15, 19, 12, 13, 15)"
3,6,"(23, 39, 35, 2, 17, 19)","(20, 11, 16, 13, 18, 13)"
4,0,"(28, 18, 23, 31, 16, 30, 3, 26, 19, 10, 13)","(12, 16, 14, 18, 19, 17, 11, 20, 20, 10, 10)"
4,1,"(33, 17, 37, 38, 13, 27, 28, 8, 6, 11, 10, 3, 22, 26, 21, 18, 29, 2, 24)","(11, 17, 10, 17, 18, 11, 12, 20, 19, 14, 20, 20, 15, 17, 16, 11, 13, 10, 14)"
4,2,"(13, 35, 8, 10, 7, 39, 15, 0, 32, 38, 2, 28, 21, 5, 25, 29, 24, 34, 26)","(19, 14, 18, 14, 11, 14, 12, 20, 20, 13, 15, 15, 12, 18, 13, 20, 13, 17, 12)"
4,3,"(14,)","(20,)"
4,4,"(21, 31, 28, 1, 34, 3, 7, 8, 17, 36, 16, 22)","(18, 17, 15, 16, 20, 17, 19, 18, 11, 20, 13, 10)"
5,0,"(19, 37, 8, 18, 14, 10, 32, 9, 27, 29, 11, 28, 17, 25, 12, 23, 0, 36, 2, 20, 21, 22, 4, 34, 13, 3, 33, 30, 1, 39, 16, 38, 6, 24, 7, 35, 5, 31)","(12, 16, 15, 16, 14, 20, 17, 17, 11, 11, 15, 18, 18, 12, 11, 18, 17, 10, 20, 18, 19, 14, 11, 10, 17, 19, 11, 11, 16, 11, 11, 14, 16, 14, 14, 16, 20, 11)"
5,1,"(0, 7, 24, 20, 26, 19, 11, 10, 34, 21, 6, 29, 16)","(11, 19, 18, 13, 10, 19, 17, 15, 14, 12, 14, 17, 13)"
5,2,"(33, 13, 15, 5, 18, 27, 38, 28, 12, 1, 32, 7, 17, 3, 35, 26, 34, 16, 6, 24, 19, 9, 30, 22, 36, 39, 21, 4)","(20, 18, 18, 20, 15, 12, 13, 17, 20, 17, 14, 18, 20, 17, 17, 10, 10, 17, 18, 18, 11, 20, 12, 15, 13, 12, 15, 11)"
5,3,"(27, 33, 12, 11, 18, 20, 2, 14, 38, 32, 22, 3, 13, 21, 34)","(12, 11, 20, 18, 10, 18, 12, 12, 16, 17, 19, 19, 10, 19, 16)"
5,4,"(38, 28, 0, 26, 18, 15, 30, 37, 27, 23, 16, 4, 2, 19, 17, 10, 11, 14, 8)","(20, 16, 16, 10, 12, 18, 16, 15, 13, 18, 13, 19, 20, 15, 17, 11, 16, 14, 16)"
6,0,"(1, 18)","(20, 18)"
6,1,"(32, 7, 26, 9, 38, 17, 0, 31, 19, 33, 6, 30, 3, 22, 2, 24, 28, 1, 20, 21, 10, 35, 11, 14, 23, 27, 37, 29, 36, 15, 18, 34, 25, 8, 12, 4, 39)","(12, 11, 10, 10, 13, 20, 17, 10, 19, 10, 17, 10, 13, 17, 18, 10, 18, 20, 18, 16, 16, 19, 13, 12, 10, 17, 10, 19, 18, 13, 14, 18, 14, 19, 12, 20, 16)"
6,2,"(8, 19, 28, 15, 22, 5, 18, 38, 6, 24, 14, 16, 26, 35, 32, 23, 34)","(17, 14, 18, 17, 16, 20, 12, 19, 16, 15, 10, 17, 14, 20, 14, 15, 16)"
6,3,"(16, 10, 30, 31, 36, 15)","(15, 17, 12, 16, 17, 16)"
6,4,"(38, 4, 23, 11, 1, 31, 28, 5, 27, 36, 8, 25)","(15, 20, 14, 11, 19, 18, 12, 18, 11, 17, 19, 14)"
6,5,"(29, 10, 30, 26, 13, 21)","(17, 17, 19, 15, 10, 10)"
6,6,"(38, 35, 16, 3, 5, 11, 19, 20, 28, 26, 0, 6, 7, 8, 25, 21, 33, 30, 13, 39, 37, 9, 34, 23, 36, 2, 1, 32, 18, 12, 24, 27, 10, 22, 29, 15)","(13, 14, 15, 12, 12, 10, 12, 16, 12, 16, 19, 13, 10, 13, 12, 16, 20, 14, 15, 12, 15, 17, 13, 13, 10, 19, 10, 17, 14, 10, 16, 13, 15, 11, 16, 18)"
6,7,"(1, 31, 39)","(15, 12, 20)"
6,8,"(7, 21, 22, 18, 34, 1, 12, 10, 17, 19, 14, 6, 9, 29, 33, 27, 36, 3, 24, 38, 28, 32, 23, 0)","(12, 14, 17, 16, 17, 15, 11, 12, 15, 18, 13, 17, 20, 19, 19, 10, 10, 15, 13, 16, 16, 19, 13, 13)"
