kind,task,machine_selectable,process_time
3,3,"(23, 21, 19, 2, 10, 22, 13, 8, 24, 18, 12, 5, 11, 20, 6, 14, 16, 1, 4, 7, 0, 3, 9, 15)","(15, 11, 11, 15, 17, 19, 14, 12, 13, 18, 17, 13, 16, 17, 10, 14, 20, 12, 15, 20, 14, 20, 19, 16)"
3,4,"(10, 24, 9, 21, 17, 5, 4, 0, 7, 12, 6, 8, 2, 15, 23, 22, 14)","(19, 11, 19, 12, 18, 14, 15, 15, 12, 15, 19, 17, 11, 10, 17, 15, 16)"
3,5,"(19, 0, 1, 24, 9, 10, 20)","(13, 13, 15, 13, 15, 20, 17)"
3,6,"(1, 21, 6, 23, 12, 7, 13, 11)","(14, 18, 15, 19, 15, 13, 12, 15)"
3,7,"(17, 12, 24, 4, 15, 6, 2)","(20, 19, 13, 19, 19, 13, 13)"
4,0,"(21, 0, 15, 18, 10, 12, 3, 7, 17, 14, 6, 23, 2, 11, 8, 22, 24, 4, 13, 16, 5, 9, 1)","(17, 19, 17, 10, 15, 18, 11, 16, 12, 19, 15, 11, 18, 17, 17, 19, 14, 11, 17, 16, 13, 14, 12)"
4,1,"(20, 1, 24, 18, 22, 0, 21)","(15, 10, 17, 13, 13, 20, 10)"
4,2,"(16, 23, 7, 17, 21, 24, 1, 15, 6, 4, 3, 19, 2, 8, 12, 5, 10, 18, 20)","(15, 15, 19, 17, 18, 12, 14, 15, 17, 15, 19, 18, 13, 20, 13, 19, 19, 11, 14)"
4,3,"(9, 2, 6, 8, 17, 24, 19)","(10, 13, 18, 18, 14, 13, 16)"
4,4,"(8, 3, 22, 9, 24, 6, 19, 16, 13, 2, 7, 18, 4, 14, 0, 10, 12, 1, 17, 11, 20, 21, 15, 23)","(16, 10, 14, 14, 13, 12, 14, 10, 10, 20, 20, 16, 11, 15, 17, 12, 17, 20, 16, 18, 12, 19, 17, 15)"
4,5,"(3, 17, 15, 21, 20, 8, 13, 1, 19, 4, 11, 2, 10, 23, 6, 0, 16, 9, 14, 5, 18, 24)","(11, 14, 17, 14, 13, 19, 17, 14, 12, 19, 12, 15, 10, 11, 10, 15, 18, 17, 15, 12, 15, 16)"
4,6,"(1, 3, 2, 15, 11, 23, 17, 19, 9, 6, 7, 0, 4, 8, 14, 21, 16, 24, 22, 13)","(18, 10, 20, 16, 20, 15, 16, 12, 15, 19, 10, 20, 14, 15, 19, 19, 10, 18, 10, 12)"
5,0,"(1, 20, 13, 0, 17, 2, 8, 21, 9, 15, 5, 23)","(17, 11, 11, 12, 12, 11, 18, 12, 13, 11, 15, 15)"
5,1,"(24, 4, 0, 8, 23, 16, 10, 11, 15, 1, 3, 22, 19, 9, 7)","(15, 11, 16, 15, 11, 17, 16, 18, 10, 18, 16, 20, 16, 12, 18)"
5,2,"(13, 4, 15, 19, 9, 2, 14, 23, 11, 21, 3, 24, 0, 5, 22, 6, 16, 18)","(11, 13, 17, 12, 11, 14, 13, 13, 10, 20, 20, 18, 10, 10, 20, 13, 17, 10)"
5,3,"(5, 23, 6, 11, 10, 19, 17, 14, 16, 12, 22, 3, 0, 2, 1, 8, 18, 9, 21, 15, 4, 24, 20, 13, 7)","(10, 13, 13, 12, 12, 18, 15, 15, 16, 20, 20, 16, 10, 18, 14, 17, 10, 20, 16, 18, 11, 10, 13, 19, 10)"
5,4,"(4, 9, 11, 15, 6, 14, 7, 24, 22, 10, 19, 3, 12, 0)","(13, 13, 19, 17, 10, 15, 11, 19, 15, 18, 12, 16, 13, 12)"
5,5,"(1, 14, 18, 22, 20, 16, 6, 3, 23, 17, 12, 5)","(18, 10, 20, 19, 14, 14, 18, 15, 18, 16, 12, 13)"
6,0,"(19, 15, 20, 21, 24, 8, 13, 1, 22, 11, 4, 12, 0, 5, 16, 18, 2, 10, 23, 3, 17)","(19, 14, 15, 13, 15, 14, 16, 11, 20, 14, 17, 10, 17, 19, 20, 20, 18, 16, 13, 12, 11)"
6,1,"(8, 7, 22, 3, 6, 12, 4, 20, 23, 5)","(10, 16, 11, 13, 13, 19, 14, 20, 13, 19)"
6,2,"(13, 22, 21, 0, 10, 4, 3)","(14, 15, 17, 10, 20, 20, 13)"
6,3,"(11, 17, 14, 18, 20, 4, 21, 1, 2, 16, 23, 10, 7)","(19, 14, 13, 18, 10, 14, 10, 13, 12, 15, 13, 17, 16)"
6,4,"(10, 2, 9, 22, 21)","(15, 17, 16, 19, 12)"
6,5,"(3, 9, 5, 24, 17, 21, 10, 11, 8, 16, 22, 12, 7, 13, 0, 2)","(17, 17, 18, 19, 14, 20, 13, 11, 19, 11, 10, 10, 19, 10, 10, 14)"
6,6,"(10, 20, 5, 2)","(10, 14, 17, 16)"
7,0,"(17, 1, 18, 21, 13, 20, 16, 4, 22, 6, 0, 7, 3, 24, 12, 11, 14, 8)","(19, 12, 11, 10, 15, 13, 20, 13, 16, 15, 11, 14, 16, 20, 10, 14, 10, 11)"
7,1,"(6, 14, 22, 17, 13, 16, 4, 7, 5, 24, 0, 21, 11, 8, 18, 23, 15, 12, 9, 19, 1)","(14, 12, 14, 17, 13, 11, 20, 20, 10, 17, 12, 10, 11, 11, 13, 17, 19, 18, 14, 14, 10)"
7,2,"(7, 24, 17, 15, 20, 19, 4, 11, 9, 22, 12, 3, 2, 18, 5)","(19, 17, 11, 12, 13, 11, 16, 20, 16, 10, 10, 17, 16, 17, 16)"
7,3,"(13, 12, 19, 6, 2, 8, 22, 4, 18, 5)","(12, 10, 19, 10, 20, 11, 14, 14, 17, 13)"
7,4,"(12, 10, 7, 18, 16, 21, 15, 13, 5, 23, 2, 4, 8, 1, 20, 0, 24, 14, 9, 22, 3, 19, 6, 17, 11)","(14, 10, 20, 14, 13, 13, 17, 10, 20, 10, 19, 16, 18, 17, 13, 10, 14, 15, 11, 19, 15, 17, 17, 18, 12)"
7,5,"(11, 18, 6, 16, 1, 21, 10, 0, 15, 13, 3, 20, 5, 9, 12, 2, 23, 24, 7, 19)","(15, 20, 15, 18, 18, 12, 15, 20, 15, 16, 12, 19, 16, 15, 17, 15, 14, 12, 20, 17)"
7,6,"(9, 0, 12, 11, 5, 15, 24, 8, 7, 10, 3, 1, 19, 4)","(20, 18, 16, 15, 16, 11, 19, 14, 12, 15, 15, 20, 17, 17)"
7,7,"(12, 15)","(18, 20)"
7,8,"(13, 19, 11, 24, 22, 12, 15)","(12, 10, 15, 18, 20, 12, 19)"
7,9,"(2, 4, 18, 13, 3, 8, 6)","(15, 18, 20, 12, 19, 12, 13)"
8,0,"(21, 19, 2, 5, 11, 7, 16, 6, 8, 22, 10)","(16, 11, 16, 11, 18, 18, 10, 18, 11, 19, 10)"
8,1,"(19, 7, 4, 9, 17, 6, 21, 14, 1, 11, 20, 15, 10, 24, 22, 0, 23, 2)","(14, 18, 20, 12, 13, 20, 15, 17, 11, 15, 15, 18, 16, 18, 20, 16, 13, 19)"
8,2,"(22, 15, 20, 12, 2, 10)","(15, 16, 11, 13, 20, 20)"
8,3,"(5, 15, 4, 8, 21, 10, 22, 18, 19, 13, 0, 24, 7, 17, 3, 23, 12, 1, 14, 9, 6, 16)","(17, 12, 13, 10, 18, 11, 17, 12, 11, 14, 13, 16, 14, 13, 18, 20, 11, 13, 10, 10, 10, 14)"
8,4,"(7, 14, 8, 6, 13, 23, 16, 5, 22, 24, 17, 19, 20)","(11, 13, 12, 20, 11, 11, 14, 17, 11, 16, 15, 20, 16)"
