kind,task,machine_selectable,process_time
2,1,"(27, 18, 21, 8, 17, 4, 7, 29, 25, 22, 14)","(19, 17, 14, 13, 19, 14, 16, 14, 10, 18, 20)"
2,2,"(2, 6, 9, 4, 28, 21, 17, 15, 25, 27, 11, 20, 1, 19)","(20, 18, 12, 12, 13, 10, 19, 15, 18, 16, 12, 19, 17, 13)"
2,3,"(19, 11, 24, 15, 20, 23, 27, 12, 18)","(19, 20, 18, 20, 18, 19, 14, 11, 13)"
2,4,"(15,)","(12,)"
2,5,"(10, 22, 5, 2, 21, 4, 19, 26, 7, 1, 28, 14, 29, 18, 13, 15, 11, 3, 6)","(11, 10, 19, 17, 12, 10, 12, 11, 17, 10, 17, 15, 14, 18, 15, 13, 14, 20, 16)"
2,6,"(10, 22, 0, 18, 21, 12, 13, 8, 4, 9, 11, 20, 25, 6, 16, 1, 29, 14, 24, 2, 5, 28, 26, 3, 17, 27, 15, 19, 23, 7)","(15, 15, 17, 19, 12, 12, 10, 13, 10, 10, 14, 14, 19, 16, 14, 16, 11, 12, 19, 13, 19, 10, 10, 12, 15, 11, 12, 11, 13, 17)"
3,0,"(25, 15, 9, 11, 7, 8, 18, 4, 13, 28, 20, 0, 19, 27, 17, 10, 5, 16, 3, 1, 23, 24)","(15, 16, 15, 18, 19, 16, 13, 15, 19, 15, 20, 20, 17, 10, 18, 16, 11, 19, 19, 13, 11, 14)"
3,1,"(22, 11, 23)","(15, 18, 14)"
3,2,"(18, 6, 26, 12, 3, 2, 20, 19, 0, 8, 22, 17, 9, 24, 5, 23, 4, 21, 7)","(13, 14, 15, 16, 16, 13, 11, 11, 13, 18, 18, 15, 10, 13, 14, 12, 13, 16, 12)"
3,3,"(9, 26, 6, 4, 11, 27, 10, 5, 8, 19, 13, 3, 14, 25, 28, 18, 2, 17, 24, 1, 15, 23, 7, 12)","(20, 12, 10, 13, 13, 14, 17, 14, 12, 14, 16, 13, 20, 11, 10, 14, 13, 20, 17, 19, 16, 18, 20, 20)"
3,4,"(9, 7, 16, 17, 21, 5, 23, 10, 2, 24, 13, 27, 20)","(16, 18, 10, 10, 18, 20, 15, 12, 19, 14, 16, 19, 10)"
3,5,"(1, 9, 13, 15, 5, 0, 20, 25, 4, 18, 11, 8, 19, 16, 26, 29, 10, 6, 17)","(12, 20, 11, 20, 20, 17, 17, 14, 11, 17, 14, 13, 10, 14, 13, 15, 10, 12, 13)"
3,6,"(1, 0, 28, 27, 23, 2, 4)","(18, 15, 10, 12, 12, 18, 19)"
4,0,"(13, 16, 21, 23, 28, 25, 26, 11, 3, 17, 6, 0, 10, 20, 1, 24, 22, 4, 15)","(14, 16, 16, 15, 12, 17, 15, 12, 13, 13, 12, 18, 12, 19, 13, 10, 12, 10, 12)"
4,1,"(11, 26, 28, 27, 18, 6, 7, 5, 10, 19, 9)","(15, 16, 19, 11, 13, 13, 10, 13, 10, 13, 13)"
4,2,"(12, 26, 7, 18, 6, 27, 20, 24, 13, 0, 11, 23, 22, 15, 4)","(14, 16, 17, 17, 11, 11, 20, 16, 17, 15, 10, 17, 16, 12, 17)"
4,3,"(15, 2, 1, 5, 6, 7, 24, 20, 11, 25, 26, 12, 16, 28, 8, 10, 17, 23)","(19, 19, 15, 15, 13, 10, 12, 14, 20, 15, 13, 10, 11, 12, 13, 19, 18, 14)"
4,4,"(5, 20, 4, 24, 12, 11, 27, 28, 13, 6, 22, 21, 7, 25, 8, 23)","(17, 12, 13, 10, 13, 14, 12, 10, 12, 18, 14, 17, 11, 19, 10, 11)"
4,5,"(18, 10, 3, 4, 23, 15, 14, 9, 26, 7, 12, 2)","(17, 12, 12, 20, 12, 14, 10, 15, 10, 17, 16, 14)"
4,6,"(4, 24, 2, 8, 10, 19, 3, 17, 29, 28, 27, 11, 16, 12, 15, 5, 22, 0, 26, 1, 21, 18, 9, 7, 25, 6)","(20, 18, 17, 11, 17, 20, 20, 17, 15, 14, 16, 11, 19, 19, 12, 14, 10, 16, 15, 20, 18, 13, 18, 17, 12, 20)"
5,0,"(27, 19, 18, 11, 10, 9)","(17, 20, 12, 15, 18, 11)"
5,1,"(12, 20)","(12, 12)"
5,2,"(29, 7, 3, 11, 24, 4, 25, 17, 15, 16, 28, 20, 5, 26, 19, 14)","(15, 19, 10, 19, 15, 16, 16, 18, 14, 14, 18, 12, 13, 17, 13, 20)"
5,3,"(26, 4, 8, 2, 19, 0, 22, 21, 27, 14, 29, 7, 13, 20, 10, 1, 11, 6, 12, 23, 16, 18, 28, 25, 15, 17)","(13, 17, 19, 11, 12, 11, 12, 11, 11, 10, 11, 18, 17, 18, 10, 13, 15, 18, 16, 19, 10, 20, 11, 17, 10, 17)"
5,4,"(0,)","(14,)"
5,5,"(28, 2, 13, 10, 18, 4, 15, 29, 1, 12, 19, 27, 23, 11, 24, 22, 26, 20, 3, 9, 7, 8, 17, 14, 6, 5)","(10, 20, 13, 19, 12, 15, 11, 19, 19, 19, 14, 15, 12, 19, 15, 11, 17, 11, 12, 12, 12, 17, 16, 14, 13, 13)"
5,6,"(2, 10, 23, 4, 3)","(18, 17, 12, 12, 10)"
5,7,"(6,)","(15,)"
5,8,"(6, 13, 29, 21, 0, 18, 20, 17, 4)","(14, 12, 12, 11, 16, 12, 16, 20, 15)"
6,0,"(9, 0, 2, 22, 13, 12)","(20, 14, 19, 20, 16, 13)"
6,1,"(20, 2, 24, 22, 25, 4, 23, 26, 6, 3, 17, 10, 13, 11)","(13, 10, 18, 13, 13, 14, 14, 14, 17, 10, 14, 18, 18, 17)"
6,2,"(23, 16, 29, 8, 28, 19)","(18, 19, 19, 15, 10, 14)"
6,3,"(28, 15, 17, 26, 20, 18, 7, 14, 23, 13, 29, 2, 19, 10, 11, 6, 25, 16, 22, 1, 27, 3)","(17, 10, 12, 10, 15, 19, 20, 16, 18, 20, 15, 11, 19, 15, 13, 20, 17, 17, 14, 19, 12, 16)"
6,4,"(2,)","(16,)"
7,0,"(29, 13, 8)","(20, 20, 13)"
7,1,"(10, 25, 7, 12, 27, 22, 21, 19, 29, 28, 24, 1, 23, 6, 2, 14, 16, 17, 8, 26)","(12, 19, 15, 16, 13, 14, 12, 17, 17, 17, 15, 12, 12, 15, 19, 12, 10, 16, 11, 16)"
7,2,"(23, 25, 9, 15, 29, 16, 20, 26, 18, 27, 21, 24, 1, 28, 7, 5, 2, 19, 12, 0, 11, 3, 22, 4, 8, 13, 17, 10)","(15, 18, 11, 12, 19, 12, 10, 20, 15, 19, 12, 12, 19, 14, 11, 11, 15, 16, 13, 10, 12, 19, 15, 15, 20, 19, 16, 13)"
7,3,"(3, 19, 11, 25, 20, 18, 0, 26, 29, 28, 24, 12, 5, 14, 22, 2, 17, 15, 9, 1, 13)","(16, 13, 17, 20, 12, 20, 16, 12, 19, 14, 20, 12, 10, 16, 16, 11, 15, 20, 14, 19, 18)"
7,4,"(14, 20, 29, 3, 4, 6, 12, 26, 25, 13, 16, 22, 7, 2, 19, 27)","(10, 20, 20, 18, 15, 11, 13, 13, 11, 13, 20, 18, 10, 10, 14, 19)"
7,5,"(5, 24, 21, 4)","(18, 13, 12, 11)"
8,0,"(5, 10, 6, 15, 0)","(20, 11, 12, 12, 11)"
8,1,"(11, 0, 25, 24, 1, 12, 14, 29, 17, 4, 21, 6, 26, 5, 22, 19, 20, 9, 16, 15, 27, 10, 23, 3)","(12, 11, 15, 14, 18, 20, 11, 15, 18, 12, 16, 18, 16, 18, 17, 16, 14, 10, 11, 19, 11, 18, 15, 14)"
8,2,"(29, 4, 14, 5, 0, 25, 16, 11, 7, 20, 12, 10, 26, 27, 9, 1, 18, 19, 17, 28, 13, 21)","(18, 18, 10, 16, 14, 14, 12, 20, 10, 10, 16, 12, 19, 18, 17, 17, 20, 18, 17, 13, 15, 18)"
8,3,"(12, 17, 23)","(15, 16, 20)"
8,4,"(2, 27, 23, 24, 8)","(16, 14, 16, 14, 11)"
8,5,"(29, 15, 17, 5, 23, 1, 3, 10, 27, 22)","(19, 16, 12, 13, 14, 20, 12, 11, 19, 12)"
8,6,"(15, 13, 28)","(16, 12, 12)"
8,7,"(22, 18, 28, 27, 25, 1, 20)","(11, 13, 12, 10, 14, 11, 10)"
8,8,"(20, 2, 27, 5, 10, 26, 11, 12, 0, 15, 24, 22, 7, 3, 19, 16, 9, 8, 17)","(14, 12, 19, 14, 18, 13, 11, 14, 17, 18, 19, 11, 11, 17, 19, 17, 12, 16, 19)"
8,9,"(9, 11, 26, 10, 13, 1, 17, 8)","(19, 19, 19, 14, 19, 18, 11, 20)"
