kind,task,machine_selectable,process_time
1,5,"(26, 20, 23)","(14, 12, 12)"
1,6,"(14, 24, 16, 6, 12, 18, 2, 34, 9, 30, 15, 19, 17, 26, 21, 4, 11, 38, 0, 29, 31, 37, 13, 33)","(15, 12, 11, 20, 16, 10, 12, 15, 12, 13, 19, 14, 11, 12, 20, 10, 19, 14, 14, 17, 17, 12, 16, 19)"
2,0,"(26, 8, 12, 32, 3, 33, 20, 7)","(10, 13, 20, 12, 16, 20, 20, 15)"
2,1,"(14, 2, 18)","(15, 11, 13)"
2,2,"(2, 25, 9, 32, 13, 1, 11, 26, 37, 15, 8, 3, 38)","(12, 17, 16, 11, 20, 17, 19, 14, 18, 10, 20, 12, 14)"
2,3,"(33, 7, 17, 10, 22, 13, 20, 1, 37, 16, 2, 3, 5, 15, 11, 34, 29, 18, 28, 30, 24, 19, 35, 25, 6, 21, 39, 9, 38, 31, 23, 12, 27, 36, 14, 4)","(15, 15, 19, 18, 15, 11, 16, 10, 12, 11, 11, 19, 20, 11, 15, 18, 19, 11, 12, 16, 18, 16, 14, 19, 18, 16, 14, 17, 18, 16, 18, 20, 16, 12, 13, 17)"
2,4,"(22, 21, 8, 24, 12, 0, 26, 19, 3, 38, 36, 5, 39, 1, 20, 17, 37, 31, 28, 15, 18, 14, 30, 25, 32, 7, 10, 6, 13, 11, 35, 27, 4, 34, 2)","(16, 10, 10, 18, 18, 14, 14, 17, 14, 10, 18, 13, 17, 20, 18, 11, 19, 11, 19, 10, 17, 14, 19, 19, 12, 11, 16, 14, 10, 10, 16, 19, 18, 13, 16)"
2,5,"(0,)","(19,)"
2,6,"(31, 8, 18, 28, 1, 13, 16, 26, 4)","(20, 12, 13, 15, 13, 14, 18, 14, 18)"
3,0,"(0, 25, 12, 32, 16, 3, 13, 36, 2, 1, 5, 11, 10, 30, 23, 7, 34, 35, 20, 27, 26, 31, 38, 15, 8, 37, 4, 22, 24, 9, 28, 33)","(16, 14, 17, 10, 18, 12, 11, 13, 19, 18, 16, 15, 14, 16, 12, 12, 10, 12, 11, 12, 13, 17, 20, 12, 10, 15, 15, 10, 13, 13, 10, 10)"
3,1,"(17, 26, 7, 36, 14, 11, 19, 16, 37, 3, 25, 12, 39, 29)","(10, 10, 18, 18, 16, 13, 14, 16, 17, 13, 19, 11, 19, 10)"
3,2,"(33,)","(10,)"
3,3,"(21, 35, 39, 19, 7, 22, 15, 12, 4, 13, 8, 38, 29, 6, 26, 31, 17)","(18, 18, 19, 19, 11, 11, 14, 11, 16, 10, 10, 19, 11, 16, 19, 20, 12)"
3,4,"(35, 4, 24, 0, 17, 29, 5, 21, 25, 39)","(13, 12, 20, 17, 13, 17, 19, 20, 18, 19)"
4,0,"(8, 4, 12, 21, 20, 23, 5, 34, 30, 2, 9, 37, 32, 35, 27, 13, 38, 18, 24, 25, 39, 26, 17, 28, 19, 10, 3, 0, 6, 29, 7, 1)","(17, 19, 10, 16, 10, 18, 15, 14, 18, 11, 18, 16, 17, 14, 16, 13, 10, 10, 10, 19, 19, 18, 14, 20, 13, 13, 16, 11, 11, 13, 17, 11)"
4,1,"(33, 22, 12, 17, 25, 29, 30, 5, 19, 6, 20, 16, 8, 34, 27, 3, 36, 26, 10, 23, 14, 37, 7, 15, 1, 28, 11)","(11, 18, 11, 15, 11, 20, 19, 18, 20, 15, 14, 15, 18, 12, 19, 14, 12, 10, 13, 20, 14, 20, 10, 11, 15, 13, 15)"
4,2,"(7, 31, 35, 18, 13, 2, 0, 39, 5, 3, 38, 10, 6, 23)","(13, 14, 16, 16, 10, 17, 15, 16, 19, 19, 19, 14, 14, 19)"
4,3,"(26, 10, 24, 23, 3, 32, 17, 2, 21, 20, 0, 35, 19, 27, 11, 29, 28, 25, 6, 16, 30, 13, 31, 36, 33, 38, 18, 39)","(14, 16, 16, 17, 12, 10, 11, 10, 18, 12, 14, 20, 10, 12, 18, 11, 18, 12, 12, 20, 13, 18, 17, 19, 14, 10, 12, 16)"
4,4,"(19, 36, 4, 37, 7, 23, 24, 0, 1)","(12, 10, 18, 15, 18, 11, 17, 14, 15)"
4,5,"(30, 6, 17, 14, 9, 23, 20, 3, 10, 1, 33, 12, 21, 31, 36, 0, 13, 34, 29, 15, 22, 18, 16, 24, 37, 11, 4, 38, 25, 28, 19, 26, 5)","(12, 17, 13, 15, 20, 13, 16, 14, 12, 13, 15, 17, 10, 10, 14, 11, 12, 19, 11, 18, 12, 18, 15, 11, 18, 11, 20, 16, 11, 20, 12, 20, 15)"
4,6,"(6, 37, 29, 19, 5, 10, 36)","(15, 19, 10, 14, 20, 16, 11)"
4,7,"(31, 4, 19, 37, 12, 27, 7, 35, 0, 38, 8, 3, 13, 2, 1, 10, 34)","(10, 10, 17, 19, 12, 13, 10, 14, 16, 16, 10, 10, 11, 12, 18, 13, 18)"
4,8,"(29, 3, 15, 28, 33, 39, 24, 31, 18, 0, 8, 13, 20, 17, 27, 23, 36)","(12, 17, 11, 10, 11, 12, 13, 12, 19, 20, 16, 11, 15, 11, 12, 10, 20)"
4,9,"(38, 8, 0, 27, 14, 5, 29, 12, 3, 22, 28, 20, 7, 39, 18, 19, 16, 37)","(14, 18, 15, 10, 17, 16, 16, 15, 13, 14, 14, 16, 10, 14, 20, 12, 12, 17)"
5,0,"(19, 5, 2, 10, 7, 32, 39, 24, 16, 37, 17, 27, 28, 29, 12, 34, 25, 14, 15, 18, 0, 9, 11, 22, 31, 13, 3, 38, 6, 4)","(16, 13, 20, 14, 16, 10, 11, 19, 11, 15, 13, 10, 15, 17, 20, 13, 14, 17, 12, 14, 13, 15, 18, 16, 11, 17, 16, 18, 12, 12)"
5,1,"(0, 15, 6, 34, 26, 39, 28, 7)","(15, 11, 20, 12, 17, 20, 12, 16)"
5,2,"(16, 12, 21, 35, 7, 25, 18, 2, 29, 13, 8, 1, 4, 28, 26, 3, 36, 37, 0, 5, 24, 10, 38, 14, 17, 19, 30, 22, 9, 23, 15, 11, 31, 27)","(17, 10, 18, 16, 16, 16, 15, 16, 12, 12, 14, 11, 19, 17, 16, 18, 17, 18, 14, 19, 14, 17, 17, 11, 20, 12, 19, 10, 20, 13, 15, 10, 10, 16)"
5,3,"(24, 32, 28, 13, 29, 2, 27, 10, 25, 23, 8, 11, 6, 35, 22, 37, 36, 18, 4, 33, 20, 17, 7, 0, 30, 5, 19, 1, 12, 16, 31, 21, 26, 34, 39, 15, 14, 9)","(11, 18, 14, 18, 19, 17, 14, 12, 12, 13, 15, 14, 13, 14, 10, 14, 16, 16, 18, 12, 11, 12, 11, 15, 20, 16, 14, 19, 15, 12, 15, 14, 19, 12, 10, 16, 20, 14)"
5,4,"(14, 5, 20, 39, 10, 2, 36, 15, 26, 22, 35, 27, 16, 34, 28)","(14, 20, 11, 11, 11, 20, 19, 17, 13, 18, 18, 11, 18, 12, 17)"
5,5,"(18, 10, 5, 17, 7, 37, 1, 26, 22, 20, 14, 29, 24, 21, 27, 31, 16, 13, 3, 30, 25, 12, 23, 9, 8, 15, 0, 36, 38, 2, 35, 39, 4, 11, 28, 34, 32, 6)","(13, 10, 20, 16, 13, 14, 13, 15, 20, 19, 14, 18, 18, 12, 11, 18, 18, 14, 19, 16, 18, 10, 16, 16, 14, 10, 15, 11, 11, 10, 12, 11, 12, 15, 14, 13, 20, 14)"
5,6,"(6, 34, 4, 20, 36, 35, 11, 14, 21, 0, 3, 5, 33, 12, 31, 7, 22, 2, 26, 38, 8)","(11, 12, 13, 10, 11, 16, 10, 14, 19, 18, 16, 10, 13, 17, 12, 11, 20, 18, 16, 10, 10)"
5,7,"(1, 9, 3, 22, 12, 31, 16, 28, 13, 26, 18, 34, 39, 32)","(13, 12, 10, 13, 11, 19, 17, 18, 19, 19, 19, 10, 11, 11)"
5,8,"(36, 12)","(14, 10)"
5,9,"(29, 0, 13, 28, 34, 30, 11, 26, 8, 38, 36, 15, 31, 12, 32, 9, 4, 6, 3, 23, 20, 33, 39, 16, 17, 21, 24, 7, 10, 2, 27, 35, 14, 22, 19, 5, 25)","(10, 13, 14, 17, 11, 13, 11, 17, 11, 19, 17, 20, 18, 16, 10, 11, 20, 16, 12, 15, 20, 19, 10, 18, 14, 11, 19, 20, 14, 20, 17, 18, 15, 15, 10, 20, 11)"
