kind,task,machine_selectable,process_time
4,5,"(8, 23, 14, 17, 4, 19, 15, 6, 21, 3, 22, 12, 7, 2, 0, 11)","(13, 11, 12, 17, 19, 17, 15, 17, 13, 16, 16, 10, 19, 16, 15, 16)"
5,0,"(26, 14, 7, 2, 17, 1, 24, 22, 21, 8, 28, 16, 9, 6, 0, 19, 29, 3, 12, 15, 23, 27, 4)","(19, 19, 19, 18, 18, 20, 10, 18, 11, 17, 17, 10, 13, 18, 18, 16, 10, 18, 16, 18, 20, 10, 13)"
5,1,"(6, 29, 11, 20, 1, 28, 10, 26, 4, 9, 5, 19, 8, 7, 17)","(14, 17, 16, 14, 14, 17, 12, 16, 14, 19, 10, 18, 12, 17, 20)"
5,2,"(13, 20, 7, 27, 23, 12, 18, 2, 10, 19, 3, 1, 14, 4, 11, 24, 0, 5)","(17, 11, 18, 11, 12, 19, 18, 12, 16, 16, 15, 17, 10, 12, 17, 19, 13, 17)"
5,3,"(26, 11, 28, 1, 16, 5, 12, 21, 9, 6)","(11, 14, 15, 20, 12, 11, 11, 11, 17, 20)"
5,4,"(1, 14, 19, 2, 3, 10, 27, 23, 26, 21, 16, 15, 28, 9, 8, 13, 29, 4)","(15, 11, 18, 16, 18, 19, 12, 16, 18, 16, 10, 12, 15, 19, 20, 12, 12, 12)"
5,5,"(7, 15, 27, 18, 12, 8, 26, 25, 3, 13, 23, 16, 0, 9, 4, 5, 22, 29, 24, 2, 17, 21, 11)","(12, 10, 16, 14, 14, 17, 14, 20, 12, 11, 12, 13, 10, 19, 14, 10, 17, 17, 17, 18, 10, 19, 17)"
5,6,"(3, 0, 23, 17, 27, 28, 2, 7, 10, 29, 14, 19, 4, 26, 12, 25)","(13, 13, 19, 20, 17, 17, 16, 17, 11, 19, 19, 10, 13, 18, 14, 19)"
5,7,"(19, 1, 0, 17, 4, 13, 8)","(20, 18, 13, 10, 12, 12, 10)"
6,0,"(11, 26, 19, 3, 16, 18, 10, 25, 23, 9, 29, 4, 0, 7, 17, 24, 1, 5, 21)","(20, 15, 10, 12, 10, 20, 19, 19, 14, 15, 11, 10, 11, 16, 12, 12, 20, 14, 19)"
6,1,"(19, 16, 20, 18, 23, 0)","(20, 19, 19, 18, 12, 17)"
6,2,"(0, 23, 3, 10, 17, 29, 28, 25, 18, 8, 11, 16, 20, 9, 21, 27, 14, 4)","(19, 15, 10, 11, 14, 15, 15, 16, 11, 16, 18, 11, 14, 17, 12, 11, 14, 15)"
6,3,"(19, 28, 20, 15, 22, 25, 14, 3, 6, 5, 7, 13)","(18, 16, 18, 13, 13, 19, 10, 11, 19, 20, 18, 11)"
6,4,"(9, 17, 26, 3, 23, 2, 19, 4, 18, 14, 1)","(17, 19, 14, 16, 19, 15, 14, 18, 19, 19, 15)"
7,0,"(2, 25, 21, 1, 28, 23, 13, 11, 10, 20, 4, 3, 24, 0, 16, 26, 22, 27, 12, 8, 5, 19, 15, 17)","(12, 19, 19, 17, 18, 20, 17, 17, 12, 19, 13, 14, 13, 10, 11, 10, 17, 20, 11, 13, 19, 16, 16, 10)"
7,1,"(28, 22, 9, 4, 6, 21, 11, 23, 20, 14, 3, 15, 19, 16, 18)","(15, 15, 18, 20, 13, 10, 20, 13, 14, 14, 11, 14, 14, 18, 18)"
7,2,"(12, 20, 3, 19, 5, 28, 4, 14, 16)","(15, 10, 11, 20, 15, 15, 16, 19, 19)"
7,3,"(5, 11, 1, 27, 13, 22, 26, 4, 28, 21, 2, 0, 18, 24, 16, 12, 20, 7, 3, 14, 29, 23, 17, 19, 25, 9, 6, 10)","(10, 12, 13, 15, 15, 20, 17, 17, 10, 20, 12, 17, 12, 20, 17, 18, 15, 17, 16, 10, 18, 14, 19, 20, 15, 18, 18, 10)"
7,4,"(17, 5, 18, 19, 6, 29, 11, 0, 16, 14, 21, 26, 23, 24, 4, 20, 10, 22, 13, 15, 2, 7, 8, 25, 27, 9, 3)","(13, 19, 20, 15, 15, 11, 12, 14, 10, 15, 16, 20, 18, 12, 19, 19, 16, 12, 19, 11, 14, 15, 10, 14, 16, 11, 17)"
7,5,"(0, 3, 23, 15, 10, 7, 24, 2, 5, 14, 26, 28, 29, 9, 21, 8, 1, 12, 16, 11)","(13, 15, 17, 14, 13, 18, 14, 12, 11, 15, 10, 13, 11, 17, 18, 10, 17, 18, 12, 13)"
7,6,"(10, 9, 12, 29, 17, 1, 19, 7, 20, 22, 0, 23, 6, 27, 5, 25, 16, 13, 2, 11, 24, 3, 8, 15, 14, 28, 26, 21, 18, 4)","(15, 17, 18, 14, 15, 12, 11, 18, 20, 12, 13, 10, 17, 16, 18, 11, 10, 14, 10, 20, 19, 11, 15, 17, 10, 11, 18, 20, 14, 10)"
7,7,"(0, 19, 18, 23, 15, 8, 26, 7, 27, 4, 25, 14, 20, 21, 2, 11, 24, 10, 13, 29, 22, 17, 5, 3, 1, 9, 6, 28)","(19, 14, 20, 13, 15, 13, 13, 14, 14, 18, 15, 17, 20, 11, 14, 12, 12, 14, 11, 10, 19, 18, 18, 11, 13, 18, 15, 18)"
7,8,"(9, 20, 11, 13, 4, 1, 16, 18, 25, 17, 29, 5, 14, 23, 10, 27, 22, 24)","(15, 14, 12, 14, 19, 13, 12, 11, 14, 19, 15, 18, 17, 10, 12, 10, 17, 20)"
7,9,"(25, 22, 9, 17, 27, 5)","(10, 11, 16, 10, 11, 16)"
8,0,"(15, 25, 29)","(16, 12, 19)"
8,1,"(7, 17, 24, 22, 14, 8, 5, 11, 12, 18, 3, 27, 6, 9, 0, 10, 29)","(19, 20, 17, 19, 15, 14, 15, 13, 20, 18, 11, 17, 19, 12, 11, 17, 11)"
8,2,"(2, 26, 21, 16, 17)","(17, 14, 20, 20, 17)"
8,3,"(24, 28, 23, 14, 2, 20, 13, 18, 11, 6, 4, 27, 21, 19, 7)","(17, 13, 13, 12, 19, 14, 15, 16, 12, 20, 15, 15, 17, 17, 10)"
8,4,"(19, 14, 22, 11, 15, 20, 24, 21, 27, 8)","(11, 17, 11, 15, 17, 17, 12, 14, 15, 19)"
8,5,"(12, 29, 4, 3, 20, 19, 11, 17, 5, 24, 25, 22, 15, 13, 28, 1, 9, 8, 27, 10, 2, 18, 6, 14, 23, 26, 16)","(19, 12, 18, 11, 16, 11, 15, 18, 20, 11, 14, 18, 17, 16, 19, 16, 13, 19, 13, 18, 12, 17, 16, 11, 15, 13, 19)"
8,6,"(16, 22, 8, 6, 13, 14, 26, 27, 3)","(16, 16, 19, 15, 18, 13, 12, 20, 20)"
8,7,"(2, 17, 7, 25, 26, 18, 19, 21, 8, 10, 5, 4, 0, 22, 16, 9, 24, 27)","(11, 19, 17, 11, 19, 19, 17, 15, 18, 11, 17, 12, 14, 16, 11, 19, 11, 20)"
8,8,"(29, 13, 2, 20, 16, 28, 18, 7, 19, 9, 15, 1)","(19, 16, 15, 17, 20, 20, 10, 11, 13, 12, 19, 20)"
9,0,"(21, 20, 7, 16, 19, 4, 14, 15, 27, 11, 9, 18, 5, 3, 13)","(10, 12, 20, 12, 17, 18, 14, 16, 19, 19, 17, 13, 13, 20, 15)"
9,1,"(25,)","(14,)"
9,2,"(2, 29, 17, 15, 27, 18, 6, 24, 11, 14, 10, 9, 25, 19, 20, 22, 21, 3, 28, 1, 4, 16, 0, 26, 13)","(19, 20, 14, 16, 15, 11, 19, 10, 19, 18, 16, 12, 14, 10, 15, 18, 10, 10, 18, 15, 11, 14, 10, 13, 16)"
9,3,"(21, 18, 29, 5, 0, 7, 27, 1, 2, 6, 26, 28, 20, 25, 22, 11, 10, 14, 24, 3, 23)","(19, 16, 20, 15, 16, 16, 16, 16, 18, 13, 20, 12, 17, 12, 13, 18, 16, 15, 16, 12, 14)"
9,4,"(29, 5, 8, 24, 4, 12, 3, 15, 13, 22, 6, 21, 10, 25, 14, 7, 26)","(20, 12, 12, 10, 11, 20, 10, 12, 17, 20, 16, 12, 11, 12, 20, 16, 17)"
9,5,"(12, 26, 2, 14, 4, 18, 1, 24, 29, 11, 22, 10, 8)","(19, 16, 19, 12, 17, 18, 16, 18, 17, 16, 15, 13, 12)"
9,6,"(5, 2, 18, 14, 29, 17, 26, 6, 8, 22, 7, 28, 15, 4, 9, 20, 27, 24, 12, 0, 21, 23, 16, 11)","(16, 19, 10, 19, 17, 13, 18, 14, 16, 18, 19, 15, 10, 10, 19, 17, 15, 11, 19, 17, 11, 12, 18, 14)"
10,0,"(0, 9, 8, 23, 4, 6)","(17, 18, 11, 18, 19, 11)"
10,1,"(26, 22, 3, 1, 11, 9, 12, 7, 13, 0, 27, 17, 8, 28, 16, 21, 25, 2, 14, 24, 23, 6, 29, 4, 10, 20, 19, 5, 18)","(13, 17, 20, 20, 20, 11, 20, 20, 18, 19, 14, 19, 10, 15, 18, 10, 17, 17, 18, 17, 19, 15, 16, 15, 14, 14, 12, 10, 19)"
10,2,"(20,)","(14,)"
10,3,"(2, 20, 0, 6, 14, 15, 13, 12, 23, 29, 27, 28, 22, 19, 21, 8, 24, 10, 26, 7)","(19, 14, 10, 20, 17, 19, 12, 19, 10, 20, 14, 19, 10, 14, 17, 11, 12, 18, 11, 14)"
10,4,"(4, 3, 7, 18, 10, 1, 2, 22, 13, 24, 9, 14, 23, 12, 29, 16, 5, 0, 8, 25, 19, 6, 27, 11, 26, 28, 20, 17)","(14, 12, 19, 14, 14, 14, 10, 11, 19, 12, 19, 12, 20, 17, 15, 12, 14, 13, 17, 12, 18, 10, 15, 11, 12, 19, 12, 17)"
10,5,"(7, 2, 25, 21, 27, 4, 29, 3, 12, 1, 26, 10)","(16, 16, 13, 20, 17, 20, 12, 13, 19, 15, 10, 20)"
10,6,"(24, 5, 20, 8, 23, 27, 15, 25, 29, 12, 16, 26, 10, 28, 3, 6, 9, 11, 7, 13, 22, 21, 17, 18, 2)","(14, 11, 10, 12, 17, 16, 17, 14, 17, 18, 13, 16, 20, 16, 17, 14, 12, 18, 16, 10, 14, 17, 16, 20, 15)"
10,7,"(26, 16, 8, 14, 3, 6, 20, 10, 19, 27, 24, 2, 12, 5, 13, 9, 28, 23, 29, 7)","(18, 20, 10, 11, 18, 20, 15, 16, 19, 20, 14, 15, 14, 14, 11, 14, 20, 19, 16, 17)"
10,8,"(18, 0, 2, 20, 16, 25, 23, 5)","(20, 13, 20, 19, 13, 18, 15, 20)"
10,9,"(2, 9, 25, 24, 1, 26, 21, 8, 13, 23, 19)","(12, 15, 18, 10, 20, 10, 11, 10, 16, 11, 18)"
11,0,"(20, 16, 14, 7, 26, 28, 22, 3, 5, 25, 10, 17, 29, 9, 6, 12, 18, 13, 1, 24, 2, 23, 19, 21)","(11, 20, 17, 15, 13, 14, 14, 13, 10, 10, 19, 11, 10, 19, 20, 13, 19, 20, 11, 11, 11, 19, 12, 16)"
11,1,"(19, 12, 16)","(20, 20, 19)"
11,2,"(27, 19, 20, 28, 5, 10, 2, 7, 16, 21, 6, 0, 18, 26, 4, 23, 11, 15, 9, 14, 17, 12)","(12, 11, 12, 14, 14, 17, 20, 11, 20, 17, 14, 16, 20, 15, 14, 12, 11, 14, 10, 16, 16, 15)"
11,3,"(26, 9, 4, 12, 24, 11, 20, 0, 14, 15, 18, 10, 2, 17, 13, 19, 7, 28)","(10, 14, 14, 12, 17, 11, 17, 13, 19, 16, 12, 20, 17, 11, 12, 18, 16, 13)"
11,4,"(7, 24, 27, 1, 0, 8, 10, 13, 12, 18, 4, 5, 6, 9, 19, 14, 25, 29, 22, 20, 17, 23, 16, 21, 2, 28, 11)","(19, 20, 11, 17, 14, 11, 10, 11, 11, 19, 14, 17, 10, 17, 12, 20, 20, 10, 10, 20, 16, 14, 12, 15, 16, 19, 10)"
12,0,"(0, 2, 16, 5, 26, 7, 27, 20, 8, 15, 9, 21, 4)","(18, 17, 17, 16, 16, 11, 18, 13, 10, 16, 17, 11, 19)"
12,1,"(14, 15, 10, 11, 22, 17, 24)","(18, 15, 15, 20, 14, 16, 10)"
12,2,"(28, 1, 29, 21, 22, 7, 10, 27, 17, 19, 26, 23, 2, 12, 8, 18, 14)","(20, 20, 11, 15, 18, 15, 11, 17, 14, 20, 13, 12, 18, 10, 16, 20, 13)"
12,3,"(17, 4, 21, 3, 25, 10, 13, 9, 28, 6, 7, 14, 2, 23, 26, 0, 8, 16, 24, 18, 5, 15)","(14, 16, 11, 20, 15, 17, 11, 20, 17, 13, 12, 10, 13, 10, 19, 13, 17, 16, 11, 18, 20, 14)"
12,4,"(11, 21, 27, 28, 2, 9, 0, 10, 15, 13, 23, 8, 5, 25, 12, 7)","(17, 18, 17, 10, 10, 15, 10, 15, 10, 16, 11, 13, 20, 20, 18, 17)"
13,0,"(28, 27, 1, 22, 6, 20, 4, 19, 3, 13, 5, 21, 12, 15, 7, 25, 26, 8, 14, 0, 23, 2, 10, 16, 29)","(20, 18, 12, 19, 13, 11, 10, 12, 17, 20, 10, 17, 19, 10, 13, 20, 12, 10, 12, 20, 10, 14, 11, 17, 19)"
13,1,"(4, 14, 0, 23, 19, 2, 24, 12, 9, 8, 10, 5, 18, 20, 3, 28, 1, 7)","(12, 19, 11, 11, 11, 17, 19, 19, 13, 11, 13, 16, 15, 20, 16, 15, 11, 20)"
13,2,"(21, 22, 20, 2, 12)","(19, 18, 12, 15, 13)"
13,3,"(22, 0, 24, 10, 7, 20, 13, 28, 4, 15, 26, 27, 19, 2, 29, 12, 21, 17, 5, 1)","(10, 19, 12, 15, 11, 11, 14, 12, 16, 12, 15, 18, 12, 17, 13, 19, 10, 12, 11, 20)"
13,4,"(22, 24, 0, 14, 13, 19, 29, 21, 17, 7)","(19, 16, 12, 10, 17, 11, 10, 10, 12, 11)"
13,5,"(17, 24, 18, 14, 6, 9, 28, 4, 10, 1, 8)","(20, 19, 14, 16, 17, 12, 13, 12, 20, 14, 18)"
13,6,"(3, 1, 26, 18, 23, 27, 5, 13, 15, 0, 9, 7, 29, 17)","(17, 16, 13, 12, 19, 10, 19, 12, 17, 19, 11, 20, 14, 15)"
