kind,task,machine_selectable,process_time
2,1,"(20, 30, 34, 28, 7, 36, 35, 1, 26, 10, 3, 6, 11, 14, 15, 17, 9, 2, 39)","(18, 15, 19, 15, 19, 20, 12, 12, 14, 18, 20, 13, 19, 15, 18, 19, 14, 17, 17)"
2,2,"(36, 33, 28, 13, 22, 30, 38, 10, 24, 23, 14)","(13, 15, 12, 12, 18, 17, 10, 15, 16, 12, 12)"
2,3,"(18, 9, 19, 13, 20, 0, 3, 37)","(17, 11, 10, 14, 13, 13, 11, 18)"
2,4,"(8, 25, 35, 29, 22, 11, 15, 38, 13, 10, 37, 24, 30, 18, 16, 26, 6, 2, 5)","(17, 15, 11, 10, 19, 17, 19, 12, 11, 15, 20, 18, 13, 15, 20, 10, 13, 14, 14)"
3,0,"(21, 34, 8, 31, 32, 37, 19, 28, 13, 29, 24, 20, 17, 35, 30, 4, 3, 33)","(16, 19, 14, 15, 19, 16, 14, 18, 18, 20, 20, 13, 11, 19, 12, 11, 13, 14)"
3,1,"(31, 15, 22, 37, 18, 25, 36, 24, 7, 35, 13, 5, 8, 27, 17, 21, 34, 39, 14, 26, 10, 28, 12, 3, 0, 19, 29, 32, 11, 38, 16, 6)","(12, 14, 19, 11, 12, 18, 19, 20, 16, 15, 19, 19, 19, 14, 19, 20, 17, 13, 12, 10, 13, 13, 11, 19, 12, 12, 12, 17, 10, 15, 11, 10)"
3,2,"(22, 10, 26, 11, 5, 3, 36, 9, 30, 13, 28, 20, 21, 17, 1, 34, 32, 33, 8, 38, 29, 24, 12, 39, 15, 18, 14, 25, 31)","(12, 18, 17, 16, 20, 17, 15, 14, 18, 11, 13, 18, 16, 16, 16, 17, 15, 14, 18, 15, 18, 11, 19, 13, 12, 20, 14, 12, 16)"
3,3,"(22, 31, 1, 33, 24, 27, 35, 10, 7, 39, 21, 19, 12, 0, 8)","(18, 17, 17, 14, 20, 11, 18, 16, 20, 15, 12, 10, 15, 17, 20)"
3,4,"(28, 0, 17, 36, 13, 21, 23, 6, 20, 16, 1)","(15, 16, 13, 19, 18, 13, 16, 15, 12, 10, 13)"
3,5,"(17, 37, 16, 3, 8, 34, 6, 11, 23, 1, 32, 12, 4, 10, 21, 0, 15, 38, 9)","(17, 15, 18, 13, 10, 19, 14, 15, 11, 15, 14, 18, 10, 19, 14, 10, 20, 14, 20)"
3,6,"(6, 27, 10, 19, 1, 8, 7, 18, 21, 22, 32, 20, 26, 29, 2, 38, 36)","(17, 16, 10, 14, 14, 20, 10, 19, 10, 17, 19, 20, 17, 17, 12, 17, 20)"
3,7,"(11, 25, 38, 30, 8, 33, 9, 13, 34, 27, 14, 37, 39, 18, 5, 22, 28, 2, 29, 4, 1, 15, 21, 17, 19, 12, 26, 7, 16, 32, 35, 20, 23, 24, 0, 10, 31, 36, 3)","(18, 11, 10, 15, 10, 19, 12, 12, 12, 11, 16, 11, 10, 17, 20, 10, 15, 11, 18, 14, 13, 20, 19, 10, 15, 20, 15, 12, 19, 15, 18, 10, 20, 16, 16, 20, 20, 10, 11)"
3,8,"(12, 6, 29, 13, 30, 14, 16)","(13, 18, 12, 14, 11, 12, 17)"
4,0,"(5, 21, 4, 16, 29, 34, 19, 17, 26, 28, 8, 35, 2, 0, 38)","(10, 14, 19, 13, 18, 16, 12, 20, 10, 14, 14, 18, 15, 11, 15)"
4,1,"(1, 27, 17, 8, 7, 12, 10, 14, 31, 11, 25, 4, 35, 13, 5, 0, 37, 28)","(17, 19, 11, 19, 17, 11, 11, 11, 12, 11, 12, 15, 19, 20, 10, 12, 10, 13)"
4,2,"(22, 26, 13, 35, 18, 9, 7, 3, 17, 11)","(20, 15, 17, 11, 13, 14, 20, 20, 13, 12)"
4,3,"(10, 37, 1, 11, 34, 30, 5)","(14, 10, 16, 14, 12, 14, 12)"
4,4,"(18, 28, 20, 29, 25, 1, 11, 19, 35, 30, 10, 5, 38, 33)","(19, 15, 16, 13, 13, 14, 13, 12, 14, 14, 17, 14, 11, 17)"
4,5,"(28, 22, 7, 26, 19, 8, 24, 20, 27, 34, 33, 18, 3, 32, 29, 30, 1, 23, 9, 25, 21, 35, 31, 15, 12, 10, 38, 4, 2, 5, 0, 37, 13, 6, 14, 16)","(15, 19, 15, 15, 20, 18, 17, 20, 20, 12, 10, 19, 16, 12, 18, 19, 13, 16, 15, 20, 20, 14, 13, 15, 18, 18, 14, 11, 18, 13, 14, 13, 17, 14, 10, 11)"
4,6,"(5, 12, 23, 24, 29, 31, 16, 19, 25, 20, 1, 39, 27, 0, 14, 26, 7, 21, 9, 4, 17, 11, 38, 37, 3, 18, 2, 15, 6, 36, 30, 13, 8)","(18, 20, 20, 12, 17, 12, 17, 19, 15, 15, 19, 16, 20, 19, 10, 15, 11, 20, 15, 10, 12, 16, 17, 15, 15, 20, 11, 12, 15, 14, 12, 17, 18)"
4,7,"(23, 24, 6, 15, 8, 39, 12, 18, 2, 16, 32)","(12, 10, 17, 19, 17, 19, 19, 16, 16, 17, 13)"
4,8,"(33, 0)","(14, 15)"
5,0,"(36, 5, 29, 35, 19, 8, 17, 11, 9, 1, 22, 28, 39, 30, 3, 10, 34, 31, 13, 32, 21, 2, 4, 12, 15, 18, 14, 20, 37, 6, 38, 24, 25, 16, 33, 0, 26, 27, 23)","(19, 15, 17, 20, 16, 14, 10, 13, 18, 11, 16, 16, 14, 19, 16, 19, 10, 12, 18, 12, 14, 19, 18, 13, 19, 12, 12, 20, 15, 10, 11, 14, 12, 15, 17, 16, 12, 17, 10)"
5,1,"(3, 8, 29)","(20, 12, 13)"
5,2,"(16, 27, 4, 36, 15, 10, 29, 7, 24, 9, 39, 19, 38, 8, 22, 0, 35, 17, 6, 11, 14, 1, 3, 20, 33, 25, 34, 30, 12, 5, 31, 18, 28, 37, 32)","(12, 14, 14, 11, 12, 13, 13, 16, 11, 13, 12, 20, 18, 15, 10, 17, 12, 15, 11, 17, 18, 20, 16, 13, 17, 20, 16, 17, 13, 11, 16, 12, 15, 12, 16)"
5,3,"(33, 31, 37, 26, 24, 4, 16, 23, 30, 8, 5, 1, 27, 9, 17, 34, 11, 21, 15, 36, 29, 22, 19, 35, 6, 28, 14, 7, 0, 10, 18, 32, 3, 38, 25)","(15, 14, 20, 16, 19, 16, 18, 11, 15, 17, 20, 19, 10, 13, 19, 12, 13, 15, 15, 15, 18, 10, 19, 19, 16, 11, 20, 13, 12, 17, 13, 10, 13, 14, 16)"
5,4,"(18, 36, 12, 8, 20, 16, 32, 0, 14, 38, 1, 31, 22)","(11, 15, 16, 20, 12, 16, 12, 14, 14, 16, 20, 17, 10)"
5,5,"(27,)","(14,)"
5,6,"(23, 21, 9, 28, 10, 14, 2, 38, 4, 15, 22, 11, 5, 25, 35, 37, 39, 1, 31, 29, 26, 34, 0, 7, 20, 3, 33, 32, 36, 27, 24, 12)","(16, 12, 12, 16, 20, 18, 11, 17, 11, 15, 20, 11, 20, 16, 10, 12, 15, 12, 19, 18, 16, 20, 17, 10, 17, 20, 20, 16, 16, 10, 14, 16)"
5,7,"(22, 18)","(14, 20)"
5,8,"(25, 23, 36, 7, 10, 3, 34, 29, 5, 32, 24, 38, 17, 2, 6, 26, 28, 16, 31, 11, 20, 9, 19, 13)","(11, 19, 17, 18, 15, 17, 15, 18, 15, 11, 12, 16, 18, 16, 20, 11, 12, 10, 15, 19, 14, 13, 18, 19)"
6,0,"(14, 23, 31, 8, 3, 19, 9, 2, 15, 4, 11, 22, 16, 28)","(17, 16, 10, 17, 14, 10, 11, 17, 17, 15, 10, 19, 20, 15)"
6,1,"(4, 30, 31, 1, 21, 16, 20, 10, 0, 6, 7, 24, 23, 33, 39, 9, 2, 5, 38)","(14, 16, 15, 20, 14, 10, 18, 14, 12, 14, 15, 16, 10, 17, 15, 14, 20, 10, 19)"
6,2,"(13, 36, 5, 28, 18, 9, 25, 4, 23, 10, 7, 22, 34, 38, 19, 24, 35, 29, 17, 6, 39, 33, 11, 3, 30, 8, 0, 37, 1, 27, 15, 2, 26, 32, 20, 12, 31)","(11, 15, 10, 18, 16, 13, 12, 11, 18, 11, 12, 12, 20, 17, 16, 14, 15, 17, 19, 13, 18, 19, 17, 10, 11, 15, 15, 10, 12, 19, 20, 11, 16, 18, 11, 15, 20)"
6,3,"(3, 38, 26, 2, 11, 0, 7, 14, 32, 31, 13, 34, 21, 15, 6, 24, 23, 20, 39, 30, 5, 16, 17, 12, 18, 33, 8, 4)","(14, 16, 16, 10, 12, 14, 20, 11, 16, 11, 13, 19, 14, 14, 19, 18, 18, 13, 10, 15, 19, 17, 13, 16, 14, 12, 14, 18)"
6,4,"(26, 34, 17, 32, 4, 8, 1, 24, 7, 10, 0, 11, 5, 12, 20, 9, 37, 39, 28, 25, 36, 13, 14, 2, 15, 29, 35, 16, 31)","(20, 10, 19, 16, 12, 20, 14, 14, 10, 16, 13, 10, 16, 20, 12, 14, 14, 17, 19, 20, 15, 11, 13, 13, 10, 15, 13, 11, 19)"
6,5,"(12, 32, 0, 23, 2, 29, 22, 6, 19, 9, 28, 4, 14, 38, 39, 20, 17, 25, 1, 37, 7, 33, 27, 21, 10, 24, 15, 3, 11, 34, 16, 5, 8, 30)","(14, 19, 17, 19, 16, 20, 19, 15, 18, 16, 17, 18, 10, 15, 15, 15, 15, 17, 12, 17, 17, 13, 18, 12, 20, 16, 14, 16, 10, 20, 19, 11, 20, 17)"
6,6,"(33, 39, 14, 24, 9, 8, 30, 35, 3)","(18, 15, 11, 13, 18, 15, 14, 14, 15)"
6,7,"(13, 0, 25, 21, 34, 8, 37, 11, 3, 10, 5, 9, 32, 29, 26, 6, 31, 2, 1, 28, 39, 15, 38, 12, 14, 7, 30, 20, 22, 27)","(17, 20, 17, 10, 12, 19, 19, 12, 19, 15, 19, 16, 16, 10, 14, 18, 17, 13, 16, 18, 12, 16, 19, 11, 11, 16, 13, 13, 11, 19)"
6,8,"(36, 28, 25, 2, 4, 20, 22, 38, 10, 39, 34, 12, 33, 9, 0, 3, 27, 8, 11)","(14, 12, 12, 16, 18, 16, 15, 13, 16, 19, 14, 15, 15, 20, 11, 20, 20, 20, 20)"
7,0,"(4, 35, 27, 8, 9, 3, 38, 25)","(15, 18, 18, 18, 16, 13, 16, 17)"
7,1,"(32, 1, 16, 9, 8, 0, 2, 10)","(17, 14, 17, 12, 12, 16, 14, 10)"
7,2,"(39, 23, 13, 4, 36, 3, 19, 16, 32, 9, 20, 2, 27, 15, 22, 30, 10, 6, 37, 29, 26, 33, 5, 12, 25, 8, 35, 31, 24)","(18, 15, 17, 20, 12, 20, 11, 16, 19, 20, 16, 16, 16, 13, 20, 10, 19, 13, 12, 19, 19, 18, 11, 19, 19, 16, 10, 15, 19)"
7,3,"(39, 38, 5, 13, 1, 34, 11, 14, 16, 37, 6, 27, 21, 8, 3, 4, 15, 9, 33, 2, 31, 23, 36, 25, 22, 18, 26, 28)","(13, 12, 19, 20, 17, 20, 11, 15, 10, 19, 20, 16, 18, 18, 13, 12, 17, 15, 13, 12, 17, 13, 15, 12, 14, 11, 10, 13)"
7,4,"(24, 6, 31, 35, 30, 27, 18, 34, 5, 29, 10, 25, 13, 33, 15, 3, 11, 0, 26, 17, 16, 8, 1, 20, 21, 7, 12, 23, 4, 2, 9, 39)","(19, 17, 17, 13, 20, 19, 17, 13, 12, 17, 18, 20, 11, 19, 15, 12, 13, 17, 11, 10, 10, 20, 20, 16, 18, 17, 16, 11, 16, 14, 18, 11)"
7,5,"(16, 15, 2, 25, 13, 33, 35, 37, 3, 21, 14, 10, 32, 7, 36, 22, 31)","(19, 20, 18, 10, 17, 17, 10, 14, 16, 10, 15, 16, 18, 20, 20, 17, 16)"
7,6,"(22, 1, 17, 24, 13, 30)","(11, 11, 12, 14, 19, 11)"
7,7,"(32, 36, 38, 28, 24, 19, 3, 9, 26)","(12, 15, 16, 20, 15, 12, 13, 17, 13)"
7,8,"(2, 30, 4, 16, 26, 24, 34, 7, 37, 10, 8, 9, 33, 28, 6, 3, 21, 5)","(14, 11, 15, 20, 11, 17, 17, 13, 14, 15, 14, 17, 15, 17, 14, 19, 14, 19)"
8,0,"(39, 29, 36, 14, 20, 12, 16, 10)","(10, 12, 12, 18, 14, 10, 13, 15)"
8,1,"(30, 39, 32, 5, 26, 17, 12, 0, 23, 24, 36, 19, 7, 22, 33, 18, 27, 6, 4, 34, 37, 35, 29)","(19, 15, 14, 14, 12, 19, 20, 14, 17, 17, 20, 14, 12, 12, 12, 19, 14, 16, 14, 20, 13, 10, 13)"
8,2,"(7, 29, 15, 38, 11, 26)","(19, 14, 12, 19, 10, 14)"
8,3,"(9, 19, 27, 4, 30, 17, 12, 0, 29, 2, 18, 11, 20, 34, 16)","(15, 18, 18, 16, 17, 19, 12, 15, 20, 12, 19, 18, 15, 18, 15)"
8,4,"(9, 39, 21, 31, 24)","(16, 17, 20, 12, 18)"
8,5,"(5, 34, 30, 24, 11, 4, 31, 10, 37, 29, 0, 9, 23, 6, 27, 20, 35, 13, 36, 33, 32)","(17, 12, 17, 16, 10, 20, 11, 15, 13, 14, 13, 13, 12, 14, 19, 11, 20, 13, 15, 17, 17)"
8,6,"(22, 33, 13, 18, 9, 16, 34, 19, 6, 12, 1)","(19, 20, 10, 18, 13, 13, 15, 20, 10, 16, 20)"
8,7,"(27, 4, 21, 25, 32, 36, 9, 10, 24, 15, 14, 28, 23, 34, 12, 16, 5, 37, 7, 19, 17, 38, 1, 13, 30, 11, 3, 6, 31, 26, 35, 29, 33)","(11, 15, 18, 11, 14, 18, 18, 18, 11, 10, 17, 19, 18, 13, 13, 14, 12, 20, 13, 13, 17, 12, 10, 19, 14, 18, 14, 11, 13, 11, 12, 18, 14)"
