kind,task,machine_selectable,process_time
4,5,"(17, 20, 29, 12, 27, 9, 0, 2, 11, 4, 16, 19, 14, 3, 21, 26, 10, 7, 18, 23, 28, 8)","(10, 19, 16, 20, 14, 19, 16, 16, 18, 13, 14, 19, 16, 10, 14, 17, 18, 14, 12, 11, 17, 10)"
4,6,"(2, 11, 12, 23, 5, 14, 1, 13, 3, 21, 22, 26, 25, 9, 24, 4, 27, 8, 20, 28, 0, 18, 10, 15, 16, 19, 29, 17, 7)","(12, 18, 15, 11, 16, 12, 12, 15, 19, 13, 20, 16, 14, 18, 18, 12, 10, 18, 19, 13, 14, 18, 16, 18, 18, 13, 19, 10, 16)"
4,7,"(15, 27, 19, 11, 13, 20, 6, 24, 7, 22, 16, 10, 12, 0, 28)","(12, 14, 16, 17, 12, 18, 17, 19, 19, 11, 16, 10, 19, 11, 11)"
4,8,"(16, 17, 11, 10, 26, 6, 15, 27, 21, 25, 22, 28, 23, 8, 9, 1, 4)","(14, 11, 13, 11, 19, 13, 15, 20, 19, 20, 12, 13, 16, 11, 13, 13, 17)"
5,0,"(15, 3, 25, 19, 26, 4, 29, 18, 1, 16, 7, 13, 10, 6, 27, 21, 23)","(16, 10, 15, 12, 13, 10, 14, 15, 18, 18, 11, 16, 15, 10, 12, 15, 14)"
5,1,"(19, 3, 7, 14, 24, 6, 23, 12, 1, 17, 10, 18, 11, 8, 29, 21, 15)","(14, 17, 12, 14, 11, 19, 11, 16, 15, 20, 10, 13, 14, 14, 10, 19, 16)"
5,2,"(15, 24, 27, 28, 1, 11, 18, 10, 9, 20, 22, 6, 13, 0, 23, 17, 29, 7, 25, 4, 16, 19, 5, 12, 3, 14, 2, 8)","(16, 11, 17, 17, 11, 18, 12, 14, 19, 18, 19, 18, 20, 10, 18, 18, 10, 16, 17, 18, 12, 11, 14, 11, 17, 14, 16, 18)"
5,3,"(22, 5, 15, 25, 23, 13, 9, 2, 20, 21, 3, 26, 16, 28, 4, 14, 1, 11, 24)","(11, 13, 15, 19, 12, 16, 20, 16, 14, 18, 16, 19, 20, 18, 19, 13, 19, 16, 19)"
5,4,"(24, 22, 15, 25, 19, 20, 8, 13, 10, 2, 26, 6, 1, 17, 7)","(18, 17, 14, 18, 16, 19, 14, 11, 15, 15, 19, 14, 15, 20, 10)"
5,5,"(16, 12, 29, 6, 19, 18, 0, 8, 22, 7, 23, 26)","(11, 11, 19, 12, 19, 20, 12, 10, 20, 17, 15, 13)"
5,6,"(11, 22, 26, 24, 23, 16, 13, 19, 12, 27, 17, 21, 25, 8, 9, 6, 7, 18, 3, 20, 14, 4)","(16, 10, 15, 11, 11, 17, 11, 16, 20, 10, 13, 19, 18, 18, 16, 13, 16, 15, 13, 16, 20, 12)"
5,7,"(19, 9, 1, 29, 14, 11, 6)","(11, 18, 19, 14, 15, 15, 19)"
6,0,"(13, 15, 11, 24, 5, 28, 6, 12, 7, 4, 21, 26, 10, 0, 2, 20, 17, 19, 29, 16, 23, 27, 1)","(10, 16, 17, 10, 10, 10, 19, 20, 20, 19, 14, 12, 14, 18, 19, 14, 12, 10, 14, 16, 16, 20, 14)"
6,1,"(1, 16, 26, 0, 24, 4, 29, 27, 17, 2, 22, 23, 21, 9, 13, 28, 5, 7, 10, 3, 19, 6, 20, 12)","(18, 19, 16, 16, 17, 16, 10, 15, 16, 14, 12, 10, 14, 15, 16, 15, 17, 17, 15, 18, 10, 19, 17, 14)"
6,2,"(8, 4, 29, 14, 9, 23, 22, 19, 1, 6, 5, 21, 17, 7, 15, 12, 18, 20, 13, 26, 0, 11, 24, 27)","(15, 13, 13, 18, 19, 10, 16, 12, 13, 15, 14, 16, 16, 12, 20, 12, 16, 15, 14, 10, 11, 16, 20, 15)"
6,3,"(4, 1, 20, 27, 9, 23, 28, 15, 6, 12, 0, 7, 19, 24, 3, 16, 2, 21, 25, 26, 14, 13, 18)","(19, 19, 15, 13, 10, 10, 20, 16, 12, 12, 11, 12, 12, 14, 12, 17, 16, 17, 20, 17, 14, 16, 12)"
6,4,"(26, 18, 19, 24, 13, 2, 0, 15, 12, 28, 11, 6, 29, 7, 10, 17, 3, 9, 22, 14, 1, 4, 27, 20, 23, 5, 21, 8, 16)","(15, 19, 11, 16, 10, 11, 11, 12, 14, 11, 11, 15, 18, 14, 18, 18, 20, 16, 10, 10, 18, 10, 11, 17, 19, 18, 16, 17, 17)"
6,5,"(15, 10, 13, 4, 17, 16, 26, 0, 3, 21, 20, 28)","(18, 12, 13, 11, 12, 19, 19, 15, 17, 10, 14, 17)"
6,6,"(29, 28, 17, 5, 1, 4, 15, 26, 22, 2, 23, 3, 20, 8, 9, 7, 10, 14, 13, 19, 27, 0)","(12, 16, 14, 12, 20, 16, 11, 12, 11, 12, 10, 13, 18, 14, 13, 17, 15, 13, 16, 15, 19, 16)"
6,7,"(25, 19, 3, 10, 24, 5, 7, 27, 17, 28, 1, 20, 23, 4, 18, 9, 15)","(18, 10, 17, 18, 15, 20, 12, 15, 14, 18, 12, 14, 12, 11, 20, 18, 13)"
6,8,"(16, 25, 19, 18, 5, 28, 26, 20, 2, 3, 23, 6)","(18, 15, 14, 15, 14, 10, 10, 20, 16, 14, 14, 20)"
6,9,"(27, 10, 4, 21, 9, 8)","(15, 14, 20, 17, 15, 12)"
7,0,"(13, 16, 8, 25, 18, 24, 22, 4)","(13, 11, 11, 12, 13, 12, 17, 14)"
7,1,"(11, 25, 12, 28, 17, 7, 22, 0, 26, 24, 19, 1, 23, 13, 5, 6, 20, 27, 4, 2, 29)","(18, 19, 17, 20, 19, 11, 17, 17, 16, 13, 13, 20, 14, 20, 20, 20, 12, 17, 12, 10, 13)"
7,2,"(1, 17, 0, 5, 4, 12, 29, 28, 13, 27, 18, 19, 20, 3, 21, 11, 24, 26)","(18, 18, 16, 20, 12, 11, 17, 15, 10, 20, 18, 10, 11, 19, 16, 13, 10, 14)"
7,3,"(14, 0, 26, 18, 9, 23, 27, 22, 21, 2, 28, 4, 19)","(15, 20, 13, 10, 16, 19, 13, 15, 18, 18, 12, 14, 19)"
7,4,"(3, 0, 4, 16, 29, 10, 25, 27, 8, 2, 17, 23, 6, 19, 1, 15, 7, 26, 21, 5, 18, 11, 22, 20, 28, 9, 12, 14, 13, 24)","(13, 15, 13, 14, 10, 10, 20, 11, 18, 11, 16, 17, 17, 18, 14, 18, 11, 16, 15, 12, 14, 14, 14, 20, 15, 14, 14, 16, 10, 18)"
8,0,"(11, 23)","(13, 18)"
8,1,"(24, 3, 0, 22, 23, 12, 18, 26, 16, 11, 5, 9, 27, 19, 2, 25, 13, 10, 29, 14, 4, 20, 15, 17, 6, 8)","(15, 11, 17, 19, 19, 13, 17, 18, 11, 10, 20, 20, 20, 20, 15, 13, 20, 19, 11, 12, 18, 17, 18, 18, 20, 14)"
8,2,"(6, 15, 3, 23, 11, 29, 9, 21, 26, 12, 5, 24, 7, 25, 13, 18, 0, 28, 8, 10, 4, 2, 22, 19, 14, 17, 1)","(18, 16, 19, 19, 19, 16, 19, 18, 18, 12, 19, 10, 14, 15, 17, 19, 12, 17, 11, 14, 17, 20, 12, 14, 16, 13, 10)"
8,3,"(12, 14, 4, 25, 16, 28, 1, 9, 11, 5, 13, 8, 10, 29, 22, 19, 23, 24, 21, 7, 2, 0, 20, 17, 6, 26, 27, 15, 3, 18)","(11, 19, 18, 16, 14, 12, 14, 12, 13, 18, 20, 13, 19, 17, 12, 18, 13, 13, 19, 11, 12, 11, 20, 20, 18, 17, 10, 16, 12, 19)"
8,4,"(1, 17, 26, 13, 24, 29, 6, 9, 14, 23, 15, 18, 27, 16, 3, 5, 12, 8, 11, 28, 25, 22, 21, 20, 19)","(13, 12, 18, 18, 10, 19, 18, 13, 12, 12, 11, 10, 11, 10, 12, 13, 12, 10, 10, 11, 18, 16, 17, 16, 16)"
8,5,"(9, 11, 25, 21, 22, 17, 0, 20, 16, 24, 7, 18, 10, 3, 23, 2, 19, 29, 5, 15, 13, 6, 14, 26, 27, 28)","(11, 10, 10, 18, 20, 19, 20, 18, 20, 17, 16, 11, 10, 18, 11, 14, 13, 15, 16, 11, 14, 10, 13, 18, 14, 15)"
9,0,"(19, 27, 24, 12, 25, 16, 10, 4, 3, 0, 23, 13, 7, 18, 6, 2, 26, 1, 8, 14, 28, 20, 5, 22, 15, 21, 11)","(20, 13, 20, 11, 19, 18, 10, 17, 14, 16, 18, 20, 12, 13, 15, 14, 16, 19, 15, 20, 11, 10, 10, 13, 10, 17, 16)"
9,1,"(4, 0, 23, 14, 19, 11, 2, 25, 24, 7, 22, 15, 1, 5, 28, 8, 9, 26, 18, 16, 3, 27, 20, 29, 6)","(12, 10, 15, 14, 15, 19, 16, 17, 11, 15, 10, 10, 16, 16, 20, 16, 16, 14, 11, 11, 10, 20, 16, 15, 14)"
9,2,"(11, 14)","(11, 11)"
9,3,"(19, 3, 10, 2, 17, 9, 15)","(13, 14, 10, 17, 18, 15, 11)"
9,4,"(29,)","(16,)"
9,5,"(4, 7, 8, 22, 2, 10, 6, 16, 11)","(19, 19, 14, 19, 17, 10, 18, 19, 10)"
9,6,"(12, 0, 17, 14, 27, 15, 8, 5, 19, 28)","(15, 18, 13, 16, 16, 18, 13, 14, 18, 12)"
9,7,"(3, 20, 23, 25, 13, 8, 28, 6)","(16, 18, 19, 19, 19, 16, 12, 16)"
