kind,task,machine_selectable,process_time
7,0,"(16, 35, 7, 8, 25, 27, 31, 17, 4, 5, 9, 26, 39, 1, 10, 15, 37, 11, 3, 24, 32, 6, 13, 21, 12, 14, 33, 2, 36, 23, 30, 22, 38, 19, 34, 28, 18, 29, 0)","(13, 11, 17, 11, 14, 16, 11, 19, 19, 15, 13, 19, 14, 16, 17, 16, 16, 12, 16, 12, 13, 15, 19, 16, 10, 15, 13, 10, 12, 16, 11, 18, 14, 10, 12, 15, 17, 18, 17)"
7,1,"(38, 11, 24, 19, 26, 22, 0, 21, 31, 39, 3, 25, 15, 14, 23, 17, 4, 8, 5)","(10, 13, 16, 18, 16, 10, 15, 10, 16, 13, 10, 16, 16, 13, 16, 10, 15, 10, 12)"
7,2,"(29, 7, 21, 12, 34, 10, 25, 13, 39, 22, 6, 1)","(18, 20, 11, 20, 20, 16, 14, 10, 19, 18, 19, 11)"
7,3,"(28, 35, 25, 32, 1, 18, 36, 33, 20, 9, 11, 23, 22, 8, 2, 31, 29, 17, 14, 19, 7, 12, 13, 10, 3, 27, 37, 15, 38, 6, 0, 26, 34, 30, 39, 5, 24, 4, 21, 16)","(10, 13, 19, 10, 19, 11, 12, 10, 13, 20, 10, 12, 15, 12, 10, 19, 14, 15, 12, 13, 17, 15, 19, 17, 19, 15, 13, 11, 19, 20, 12, 16, 10, 10, 19, 18, 16, 10, 12, 17)"
7,4,"(0, 12, 39)","(15, 17, 14)"
7,5,"(32, 30, 6, 17, 15, 1, 10, 38, 20, 31, 5, 34, 4, 29, 12, 2, 39, 37)","(20, 15, 14, 14, 20, 19, 12, 10, 15, 14, 18, 19, 14, 14, 15, 13, 18, 11)"
7,6,"(24, 15, 33, 21, 2, 13, 32, 29, 8, 5, 36, 30, 17, 35, 34, 37, 1, 39, 18, 4, 27, 25, 3, 14, 9, 0, 6, 10)","(11, 18, 10, 20, 18, 11, 18, 19, 16, 15, 20, 15, 18, 13, 14, 14, 15, 16, 16, 12, 12, 19, 20, 15, 12, 11, 17, 19)"
7,7,"(16, 3, 2, 21, 39)","(17, 10, 15, 16, 16)"
8,0,"(35, 20, 16, 11, 27, 1, 23, 8, 36, 7, 37, 26, 19, 15, 31, 30, 4, 29, 13, 10, 39, 21, 6, 12, 5, 9, 28, 3, 38, 32, 2)","(10, 13, 16, 11, 16, 12, 14, 18, 16, 10, 17, 10, 14, 17, 20, 12, 16, 16, 10, 12, 13, 15, 11, 15, 18, 15, 10, 11, 15, 13, 20)"
8,1,"(34, 30, 31, 21, 7, 35, 26, 25, 29, 0, 20, 3, 8, 18, 13, 33, 1, 24, 19, 5, 14)","(10, 11, 17, 13, 20, 20, 11, 16, 17, 11, 15, 16, 10, 15, 18, 17, 19, 10, 15, 12, 12)"
8,2,"(24, 30, 8, 13, 18, 25, 26, 2, 33, 11, 15, 3, 20, 12, 31, 16, 39, 36, 29, 35, 10, 4)","(14, 14, 11, 13, 13, 19, 15, 14, 17, 19, 14, 10, 16, 14, 15, 13, 11, 20, 15, 17, 19, 10)"
8,3,"(33, 25, 36, 13, 0, 9, 2)","(15, 17, 11, 19, 11, 20, 18)"
8,4,"(39, 8, 5, 14, 33, 32, 20, 12, 38, 29, 18, 2, 19, 36, 37, 11, 25, 0, 30, 21, 24, 15, 10, 17, 23, 28, 1, 4, 13, 22, 35, 9, 16)","(20, 19, 18, 16, 16, 14, 16, 19, 13, 16, 15, 16, 11, 18, 13, 13, 15, 19, 17, 14, 20, 20, 18, 17, 16, 18, 10, 15, 20, 17, 10, 12, 13)"
8,5,"(10, 7, 25, 38, 17, 8, 23, 9, 21, 2, 14, 6, 0, 34, 20, 1, 33, 29, 24, 26, 36, 27, 13, 16, 31, 15, 39, 11, 19, 37, 18, 4, 28, 32, 3, 22)","(17, 17, 11, 18, 14, 13, 10, 20, 11, 19, 12, 12, 10, 19, 15, 16, 17, 13, 13, 13, 12, 19, 17, 13, 20, 12, 13, 19, 16, 14, 14, 10, 12, 18, 12, 15)"
