kind,task,machine_selectable,process_time
6,4,"(22, 19, 14, 17, 27, 12, 9, 15, 25, 18, 8, 3, 0, 10, 23, 24, 4, 11, 7, 5, 29, 21)","(20, 10, 12, 19, 19, 10, 13, 14, 18, 20, 10, 20, 14, 12, 14, 17, 19, 16, 10, 20, 10, 10)"
6,5,"(25, 21, 7, 3, 20, 2, 22, 11, 26, 18, 16, 29, 24, 8)","(19, 14, 10, 19, 11, 16, 15, 17, 13, 17, 16, 12, 14, 12)"
6,6,"(17, 2, 18, 8, 4, 7, 28, 1)","(16, 16, 12, 12, 15, 14, 19, 12)"
6,7,"(27, 23, 11, 14, 25, 8, 4, 15, 6, 17, 28, 1, 5, 0, 19, 16, 18, 9, 24, 20, 7, 12, 3, 26, 21, 10, 29, 2, 13)","(10, 13, 16, 19, 13, 10, 19, 11, 14, 20, 10, 11, 20, 15, 12, 17, 13, 11, 11, 17, 12, 12, 16, 14, 11, 14, 17, 15, 16)"
7,0,"(3, 20, 18, 23, 13, 15, 29, 5, 27, 28, 17, 21, 0, 1, 12, 24, 10, 8, 14, 26, 16, 7, 9, 25)","(19, 10, 10, 20, 11, 18, 14, 12, 19, 13, 13, 15, 19, 18, 14, 17, 14, 12, 12, 19, 18, 20, 13, 20)"
7,1,"(2, 17, 1, 6, 25, 0, 11, 12, 10, 7, 16, 22, 15, 26, 24, 20)","(15, 19, 16, 20, 16, 17, 17, 11, 15, 13, 19, 10, 12, 12, 16, 12)"
7,2,"(18, 1, 9, 24, 3, 14, 4, 13, 19, 0, 23, 21, 20, 12, 25, 8, 15, 29, 10, 22, 27, 2, 7, 6, 5, 26)","(14, 17, 13, 16, 15, 10, 10, 13, 12, 19, 19, 10, 19, 10, 20, 10, 16, 14, 17, 16, 11, 20, 14, 14, 12, 17)"
7,3,"(3, 1, 15, 2, 5, 27, 13, 11, 19, 18, 0, 14, 8, 20, 25, 21, 9, 17, 29)","(18, 17, 13, 15, 15, 14, 20, 10, 14, 12, 20, 13, 11, 16, 19, 17, 19, 12, 10)"
7,4,"(18, 10, 7, 24, 11, 27, 6, 5, 23)","(16, 17, 15, 14, 19, 13, 19, 13, 14)"
7,5,"(22, 7, 20, 23, 13, 2, 6, 11, 3, 27, 8, 16, 25, 5, 26, 14, 10, 12, 9, 18, 0, 28, 24)","(13, 20, 19, 16, 19, 10, 14, 15, 13, 20, 19, 12, 15, 12, 18, 17, 18, 13, 15, 17, 13, 13, 18)"
7,6,"(18, 28, 27, 24, 21, 10, 4, 6, 22, 16, 17, 20, 14, 19, 2, 5, 23, 15, 13, 3, 0, 8, 9, 1, 25)","(11, 13, 13, 10, 17, 13, 14, 15, 13, 20, 20, 13, 10, 12, 13, 16, 14, 11, 12, 12, 14, 17, 14, 10, 20)"
7,7,"(2, 10, 28, 22, 7, 13, 20, 24, 9, 3, 5, 8, 15, 11, 17, 16, 19, 29, 0, 27, 4, 1, 21, 14, 26, 18)","(19, 18, 15, 13, 17, 12, 10, 13, 13, 15, 10, 15, 11, 16, 10, 12, 13, 12, 15, 11, 10, 17, 11, 15, 15, 15)"
8,0,"(14, 15, 16)","(18, 17, 10)"
8,1,"(19, 4, 18, 5, 15)","(19, 14, 20, 10, 14)"
8,2,"(18, 19, 3, 24, 4, 16, 23, 26, 7, 12, 1, 13, 21, 2, 27, 5, 15, 9, 11, 6, 29, 22, 8, 14, 28, 25, 17, 10, 20)","(12, 12, 20, 20, 20, 14, 15, 16, 14, 11, 11, 19, 19, 12, 15, 15, 11, 12, 15, 13, 18, 10, 17, 18, 11, 19, 11, 13, 15)"
8,3,"(15, 0, 12, 18, 25, 28, 2, 10, 27, 13, 17, 23, 26, 21, 7, 14, 9)","(10, 15, 13, 14, 19, 14, 11, 19, 17, 11, 15, 17, 15, 15, 17, 11, 16)"
8,4,"(17, 14, 29, 6, 13, 7, 3, 22, 25, 2, 8, 27, 0, 19, 21, 5, 20, 23, 11, 28, 15, 4, 18, 26, 1, 24, 12, 16)","(16, 13, 12, 18, 20, 20, 12, 14, 16, 13, 10, 16, 11, 16, 12, 11, 20, 20, 18, 20, 15, 16, 13, 15, 12, 10, 10, 17)"
8,5,"(17, 25, 6, 15, 3, 7, 4, 13, 9, 5, 10, 16, 19, 22, 14, 20, 26, 0, 8, 18, 24, 23, 2, 28, 1)","(16, 11, 15, 10, 14, 12, 10, 15, 19, 18, 20, 16, 18, 15, 20, 20, 16, 19, 17, 17, 11, 14, 13, 20, 13)"
8,6,"(1, 15, 0, 5, 25, 18, 27, 10, 9, 6, 13, 22, 26, 23, 12, 11, 20)","(16, 10, 18, 10, 19, 10, 11, 10, 11, 14, 16, 11, 10, 13, 19, 12, 17)"
8,7,"(28, 16, 27, 6, 25, 23, 1, 13, 29, 15, 3, 26, 10)","(18, 18, 18, 18, 11, 18, 19, 13, 10, 14, 16, 20, 11)"
8,8,"(19, 28, 25, 1, 10, 2, 3, 29, 24, 27, 16, 23, 17, 26)","(16, 13, 18, 18, 11, 16, 18, 17, 18, 15, 11, 18, 20, 15)"
8,9,"(23, 26, 5, 12, 17, 2, 6, 9, 0, 27, 20, 22, 16, 24, 29, 4, 10, 18, 3)","(16, 19, 10, 15, 20, 10, 20, 19, 16, 15, 16, 18, 18, 12, 16, 17, 12, 18, 10)"
